user_id,booking_id,show_id,booking_date,total_tickets,payment_status,name,email,phone_number,date_of_birth,payment_method,transaction_status,payment_date,movie_id,theater_id,screen_id,show_date,start_time,price_per_ticket,available_seats,title,genre,language,Recency,Frequency
US_5695,BK_6383,SH_9154,19-11-2025 23:47,2,Completed,Jessica Reynolds,JessicaReynolds@gmail.com,8251840778,27-09-1975,Net Banking,Success,19-11-2025 23:47,MV_2129,TH_397,SC_41,22-07-2025,19:00:00,210.14,193,Together floor plan,Action,Bengali,41,2
US_430,BK_6384,SH_3643,12-06-2024 22:26,2,Completed,Nancy Jennings,NancyJennings@gmail.com,9828174862,23-07-1980,UPI,Success,12-06-2024 22:26,MV_2163,TH_85,SC_268,22-07-2024,18:30:00,255.78,76,Paper right,Comedy,Malayalam,566,2
US_2290,BK_6385,SH_2780,13-02-2024 02:26,1,Completed,Belinda Evans,BelindaEvans@gmail.com,9573328604,03-07-1985,Credit Card,Success,13-02-2024 02:26,MV_2697,TH_252,SC_46,30-10-2023,22:00:00,393.15,115,Up,Drama,Tamil,465,2
US_8719,BK_6386,SH_3915,12-08-2024 19:42,2,Completed,Dennis Moore,DennisMoore@gmail.com,8820819771,10-09-1989,Credit Card,Success,12-08-2024 19:42,MV_37,TH_199,SC_42,26-11-2023,16:30:00,403.38,181,Stuff even,Drama,Telugu,505,1
US_9091,BK_6387,SH_8885,01-02-2025 04:14,4,Completed,Emma Jennings,EmmaJennings@gmail.com,7315054601,09-01-1956,Credit Card,Success,01-02-2025 04:14,MV_3181,TH_99,SC_17,19-01-2023,12:15:00,392.05,130,Meeting radio American,Thriller,Telugu,332,2
US_9367,BK_6388,SH_7266,26-05-2025 08:36,1,Pending,Brooke Schwartz,BrookeSchwartz@gmail.com,8096465865,10-02-1993,Credit Card,Refunded,26-05-2025 08:36,MV_8486,TH_415,SC_482,05-11-2024,10:30:00,436.86,92,Mouth attack,Sci-Fi,Kannada,218,1
US_1467,BK_6389,SH_3126,08-09-2025 04:31,3,Completed,Corey Norris,CoreyNorris@gmail.com,7427383208,12-08-1999,Credit Card,Refunded,08-09-2025 04:31,MV_155,TH_125,SC_42,07-06-2024,14:30:00,162.11,190,Exactly turn traditional,Comedy,English,11,4
US_6249,BK_6390,SH_1291,07-04-2024 20:30,1,Completed,Thomas Phillips,ThomasPhillips@gmail.com,9678689422,06-04-1971,Wallet,Success,07-04-2024 20:30,MV_3795,TH_23,SC_420,23-06-2023,19:15:00,410.11,55,Speak future west,Action,Telugu,632,1
US_6343,BK_6391,SH_1520,31-03-2024 07:05,3,Completed,Ashley Friedman,AshleyFriedman@gmail.com,7584948897,23-05-1998,Debit Card,Failed,31-03-2024 07:05,MV_6374,TH_480,SC_94,25-03-2024,16:15:00,287.77,76,Realize table pull,Romance,Kannada,639,1
US_6257,BK_6392,SH_2670,17-09-2024 10:00,2,Completed,Kimberly Taylor,KimberlyTaylor@gmail.com,9847957222,20-07-2004,Wallet,Success,17-09-2024 10:00,MV_1582,TH_136,SC_458,10-08-2024,14:45:00,343.06,62,Exist,Action,Kannada,469,1
US_9092,BK_6393,SH_4608,06-02-2024 08:32,1,Completed,Julie Padilla,JuliePadilla@gmail.com,7714385551,25-08-1958,Wallet,Failed,06-02-2024 08:32,MV_7644,TH_198,SC_466,16-11-2025,21:15:00,286.61,102,Sit not reduce,Drama,Tamil,693,1
US_9663,BK_6394,SH_7625,19-10-2024 11:45,2,Completed,Patrick Richardson,PatrickRichardson@gmail.com,9971650553,22-02-1956,Credit Card,Success,19-10-2024 11:45,MV_4649,TH_353,SC_314,05-08-2024,22:00:00,263.55,145,Become you,Sci-Fi,English,69,2
US_9464,BK_6395,SH_4847,16-04-2025 21:31,3,Completed,Eric Richmond,EricRichmond@gmail.com,8458037567,19-11-2004,Wallet,Success,16-04-2025 21:31,MV_7343,TH_459,SC_846,07-08-2025,12:45:00,163.54,191,About they note,Sci-Fi,Telugu,142,2
US_8888,BK_6396,SH_1741,18-12-2025 22:24,1,Completed,Scott Bond,ScottBond@gmail.com,9643878778,07-02-1997,Debit Card,Success,18-12-2025 22:24,MV_3723,TH_129,SC_61,30-12-2023,21:15:00,259.38,198,Also result type,Romance,English,12,2
US_6286,BK_6397,SH_9820,17-09-2024 22:48,3,Completed,Casey Baker,CaseyBaker@gmail.com,9370731818,24-09-1976,Credit Card,Success,17-09-2024 22:48,MV_4044,TH_237,SC_666,12-07-2023,21:15:00,237.93,92,Need,Sci-Fi,Malayalam,70,3
US_7970,BK_6398,SH_5815,19-06-2024 02:29,2,Completed,Joshua Anderson,JoshuaAnderson@gmail.com,7737106977,31-10-1975,Debit Card,Success,19-06-2024 02:29,MV_3692,TH_134,SC_494,22-10-2023,18:15:00,480.84,79,Up on,Sci-Fi,Bengali,559,2
US_6484,BK_6399,SH_4315,15-04-2024 19:35,4,Completed,Danny Moreno,DannyMoreno@gmail.com,9496721605,17-12-1970,UPI,Success,15-04-2024 19:35,MV_1984,TH_392,SC_301,04-10-2024,11:30:00,429.28,86,Down but,Horror,Bengali,17,2
US_5512,BK_6400,SH_6826,24-03-2024 09:18,4,Completed,Ryan Thomas,RyanThomas@gmail.com,9569568822,07-08-1964,Debit Card,Success,24-03-2024 09:18,MV_8428,TH_283,SC_939,23-03-2023,20:45:00,227.33,167,Degree voice challenge,Thriller,Hindi,646,1
US_4323,BK_6401,SH_4175,16-05-2024 22:59,3,Completed,Maria Hayes,MariaHayes@gmail.com,7358423529,17-07-1957,UPI,Success,16-05-2024 22:59,MV_3403,TH_343,SC_660,13-04-2023,21:15:00,218.11,153,Together floor plan,Romance,Kannada,593,1
US_5319,BK_6402,SH_8696,26-07-2025 09:30,4,Completed,Lisa Beard,LisaBeard@gmail.com,9841185392,24-04-1978,Wallet,Success,26-07-2025 09:30,MV_8375,TH_417,SC_932,06-03-2023,16:30:00,291.99,67,East,Sci-Fi,Kannada,157,1
US_3890,BK_6403,SH_5878,25-08-2024 08:40,3,Completed,Amy Diaz,AmyDiaz@gmail.com,9682563053,20-01-1984,UPI,Success,25-08-2024 08:40,MV_4922,TH_188,SC_581,08-09-2024,16:00:00,162.74,54,College today,Action,Tamil,492,1
US_3713,BK_6404,SH_7048,27-12-2025 14:44,4,Pending,Charles Baker,CharlesBaker@gmail.com,7794258941,24-04-1954,Wallet,Success,27-12-2025 14:44,MV_181,TH_83,SC_241,28-09-2024,11:30:00,162.29,168,Century machine everyone,Comedy,English,3,1
US_2101,BK_6405,SH_2355,29-06-2025 18:18,1,Completed,Alisha Rasmussen,AlishaRasmussen@gmail.com,9952362654,09-10-1982,Wallet,Success,29-06-2025 18:18,MV_723,TH_430,SC_274,29-11-2023,11:00:00,463.96,181,Indicate reveal,Action,English,184,1
US_8357,BK_6406,SH_6054,13-09-2025 10:03,3,Completed,Beth Cross,BethCross@gmail.com,9888068017,05-03-1998,Credit Card,Success,13-09-2025 10:03,MV_2686,TH_437,SC_230,13-11-2024,19:30:00,383.07,184,Join nation,Horror,Malayalam,108,1
US_3743,BK_6407,SH_2606,10-08-2025 03:08,3,Completed,Shelia Waller,SheliaWaller@gmail.com,7446577658,16-03-1984,UPI,Success,10-08-2025 03:08,MV_3897,TH_265,SC_636,03-05-2025,21:30:00,186.82,115,Down but,Romance,Telugu,142,1
US_346,BK_6408,SH_3983,31-07-2025 14:53,4,Completed,Theresa Williams,TheresaWilliams@gmail.com,9660461914,05-06-1985,Net Banking,Failed,31-07-2025 14:53,MV_1803,TH_13,SC_225,24-03-2025,10:00:00,371.16,81,Watch gas attack goal,Drama,Telugu,152,1
US_262,BK_6409,SH_447,25-01-2024 04:08,4,Pending,Desiree Tyler,DesireeTyler@gmail.com,8550696933,12-05-1957,Net Banking,Failed,25-01-2024 04:08,MV_6364,TH_48,SC_955,21-06-2024,19:15:00,198.45,50,Rich,Drama,Telugu,521,2
US_5837,BK_6410,SH_6061,29-07-2025 14:21,4,Failed,John Webb,JohnWebb@gmail.com,7461624559,27-09-1956,Debit Card,Success,29-07-2025 14:21,MV_308,TH_492,SC_500,24-09-2024,20:30:00,487.78,122,Father scene,Comedy,English,154,2
US_1930,BK_6411,SH_6037,23-11-2024 22:05,4,Pending,Vanessa Rivera,VanessaRivera@gmail.com,9810609550,10-12-1973,Net Banking,Success,23-11-2024 22:05,MV_9585,TH_457,SC_737,18-09-2024,10:45:00,286.53,68,Century machine everyone,Romance,Kannada,58,3
US_2265,BK_6412,SH_2314,21-06-2024 18:52,3,Completed,Paul Fisher,PaulFisher@gmail.com,9842775819,13-01-1970,Credit Card,Success,21-06-2024 18:52,MV_7828,TH_422,SC_467,30-03-2024,14:45:00,486.87,139,College today,Sci-Fi,English,557,1
US_8494,BK_6413,SH_7066,22-11-2024 19:26,2,Failed,Victor Gonzalez,VictorGonzalez@gmail.com,7100773962,03-10-2001,Credit Card,Success,22-11-2024 19:26,MV_9277,TH_216,SC_351,29-08-2024,13:30:00,349.5,93,Central sing tough,Horror,Malayalam,201,4
US_1159,BK_6414,SH_5043,07-04-2025 19:25,4,Completed,Jesse Castro,JesseCastro@gmail.com,9703335667,13-04-1984,UPI,Refunded,07-04-2025 19:25,MV_232,TH_313,SC_980,19-05-2025,11:15:00,408.86,166,Above someone something,Thriller,Tamil,267,1
US_4035,BK_6415,SH_7929,11-05-2024 04:15,1,Completed,Susan Zimmerman,SusanZimmerman@gmail.com,7917199030,24-10-1982,Debit Card,Success,11-05-2024 04:15,MV_4890,TH_304,SC_902,02-05-2023,18:45:00,200.24,104,Family first down,Action,English,598,2
US_3795,BK_6416,SH_4322,22-02-2024 04:46,1,Completed,Jennifer Hernandez,JenniferHernandez@gmail.com,9447590996,24-02-1964,UPI,Success,22-02-2024 04:46,MV_5187,TH_354,SC_600,13-05-2025,14:00:00,470.68,129,Head minute,Comedy,Hindi,406,2
US_4309,BK_6417,SH_6932,01-10-2024 23:57,3,Completed,Michelle Harris,MichelleHarris@gmail.com,8189717068,06-12-1968,Net Banking,Success,01-10-2024 23:57,MV_8488,TH_463,SC_920,05-12-2023,21:15:00,424.23,114,Upon full,Thriller,English,454,1
US_9483,BK_6418,SH_4476,01-12-2024 07:07,3,Completed,Katherine Frey,KatherineFrey@gmail.com,9407185900,09-10-2000,Wallet,Success,01-12-2024 07:07,MV_8225,TH_77,SC_563,16-05-2025,12:45:00,330.29,116,Project pass,Drama,Malayalam,213,2
US_2787,BK_6419,SH_7140,21-09-2024 00:16,2,Pending,Henry Garcia,HenryGarcia@gmail.com,8323289764,23-06-1981,Net Banking,Refunded,21-09-2024 00:16,MV_3416,TH_31,SC_518,22-07-2024,11:30:00,197.72,166,Down whole,Romance,Telugu,253,2
US_4000,BK_6420,SH_1945,30-01-2024 04:57,4,Pending,Kelly Liu,KellyLiu@gmail.com,7023741546,26-10-1981,Net Banking,Success,30-01-2024 04:57,MV_2764,TH_72,SC_593,24-01-2025,16:30:00,490.28,194,Situation ago skill,Drama,Kannada,304,3
US_1345,BK_6421,SH_1724,24-11-2025 22:43,4,Pending,Christopher Johnson,ChristopherJohnson@gmail.com,7349429808,10-12-1967,Debit Card,Success,24-11-2025 22:43,MV_9915,TH_63,SC_721,22-12-2023,16:45:00,167.6,190,Realize do her,Sci-Fi,Bengali,36,3
US_4792,BK_6422,SH_2148,04-02-2025 14:13,1,Completed,Gail Johnson MD,GailJohnson@gmail.com,9542907727,04-03-2004,Net Banking,Success,04-02-2025 14:13,MV_3796,TH_436,SC_218,04-11-2025,16:30:00,211.77,180,Up on,Comedy,Tamil,329,1
US_6432,BK_6423,SH_2164,05-10-2024 19:42,3,Failed,Todd Sherman,ToddSherman@gmail.com,9115156059,23-01-2005,Debit Card,Success,05-10-2024 19:42,MV_7378,TH_452,SC_483,10-10-2023,22:45:00,300.95,127,End own may,Romance,English,451,1
US_7101,BK_6424,SH_379,19-03-2025 12:38,3,Completed,Susan Rivera,SusanRivera@gmail.com,7047509085,22-07-1976,Debit Card,Success,19-03-2025 12:38,MV_3679,TH_128,SC_343,15-04-2025,21:30:00,360.19,95,Pretty house still,Romance,Hindi,286,1
US_7989,BK_6425,SH_470,23-03-2025 19:03,2,Completed,Erica White,EricaWhite@gmail.com,8122782583,31-10-1981,Net Banking,Success,23-03-2025 19:03,MV_3470,TH_343,SC_50,10-03-2024,14:30:00,207.23,58,Record wind,Drama,English,160,2
US_8668,BK_6426,SH_3094,14-05-2025 06:36,3,Completed,Patrick Chan,PatrickChan@gmail.com,9041186270,10-12-1999,Credit Card,Success,14-05-2025 06:36,MV_8796,TH_84,SC_512,19-05-2025,21:45:00,174.14,97,Account use,Comedy,English,230,2
US_9803,BK_6427,SH_1370,28-09-2025 06:31,3,Completed,Vernon Williams,VernonWilliams@gmail.com,8617089138,24-04-1987,UPI,Success,28-09-2025 06:31,MV_3928,TH_409,SC_200,13-08-2023,20:00:00,489.71,113,Within treat,Horror,Hindi,93,1
US_1157,BK_6428,SH_5135,13-07-2024 02:22,3,Pending,Christine Powers,ChristinePowers@gmail.com,7510467740,27-09-1988,Credit Card,Success,13-07-2024 02:22,MV_5248,TH_156,SC_127,20-06-2024,19:15:00,359.04,68,Tell miss,Drama,Malayalam,535,1
US_2827,BK_6429,SH_49,22-12-2024 19:55,2,Completed,Richard Rice,RichardRice@gmail.com,7370469872,10-02-2007,Debit Card,Success,22-12-2024 19:55,MV_1550,TH_179,SC_944,23-08-2025,20:45:00,381.21,114,Trip road instead fire,Drama,Tamil,373,1
US_8055,BK_6430,SH_907,10-02-2024 01:14,3,Completed,Bryan Monroe,BryanMonroe@gmail.com,7631961774,16-12-2006,Credit Card,Success,10-02-2024 01:14,MV_3458,TH_257,SC_566,20-08-2023,18:15:00,394.16,87,International century music,Sci-Fi,Telugu,689,1
US_6405,BK_6431,SH_7894,27-05-2025 08:44,4,Completed,Mandy Lee,MandyLee@gmail.com,7596856344,14-10-1972,UPI,Success,27-05-2025 08:44,MV_38,TH_228,SC_789,13-10-2025,15:45:00,455.04,52,Degree voice challenge,Comedy,Malayalam,217,3
US_4752,BK_6432,SH_1279,26-08-2025 15:57,3,Pending,Jonathan Perez,JonathanPerez@gmail.com,9234884297,19-02-2007,Credit Card,Success,26-08-2025 15:57,MV_8268,TH_368,SC_852,07-03-2024,11:30:00,236.89,133,See recently nation,Drama,Kannada,126,1
US_102,BK_6433,SH_2677,16-04-2024 01:34,2,Completed,Cameron Parker,CameronParker@gmail.com,9316265549,27-10-1954,Wallet,Success,16-04-2024 01:34,MV_8437,TH_212,SC_95,04-10-2023,15:00:00,212.37,171,Fly still heavy,Comedy,English,623,1
US_3766,BK_6434,SH_3694,28-02-2024 09:51,3,Completed,Jeffrey Torres,JeffreyTorres@gmail.com,8318429077,16-12-1967,Net Banking,Success,28-02-2024 09:51,MV_375,TH_165,SC_90,18-04-2024,10:15:00,289.39,119,Employee lead not,Horror,Tamil,391,3
US_9306,BK_6435,SH_8961,28-02-2025 11:30,4,Completed,Christine Cardenas,ChristineCardenas@gmail.com,8439537849,12-05-1974,Wallet,Success,28-02-2025 11:30,MV_9557,TH_403,SC_830,18-01-2023,19:30:00,497.97,126,Kind role worker,Romance,English,305,2
US_8496,BK_6436,SH_8672,06-04-2025 00:21,1,Completed,Suzanne Nunez,SuzanneNunez@gmail.com,8027478266,12-07-1966,UPI,Success,06-04-2025 00:21,MV_3732,TH_362,SC_379,17-08-2024,16:45:00,461.09,101,Why may owner fine,Romance,Telugu,268,1
US_7207,BK_6437,SH_6397,23-03-2024 17:42,1,Completed,Jennifer Warren,JenniferWarren@gmail.com,9104034342,04-06-2000,UPI,Success,23-03-2024 17:42,MV_5035,TH_489,SC_960,09-04-2023,13:30:00,326.48,187,Cold trip,Comedy,Bengali,581,2
US_1540,BK_6438,SH_2683,26-01-2025 08:03,2,Completed,James Todd,JamesTodd@gmail.com,9269273151,20-02-1974,Debit Card,Success,26-01-2025 08:03,MV_8397,TH_355,SC_487,26-03-2024,13:15:00,433.6,124,Situation group,Thriller,Tamil,338,2
US_6881,BK_6439,SH_1946,03-12-2024 18:46,3,Completed,Amber Meza,AmberMeza@gmail.com,8810672998,13-03-1978,Debit Card,Success,03-12-2024 18:46,MV_7945,TH_208,SC_365,31-05-2025,12:45:00,482.37,141,Imagine top kitchen,Drama,Malayalam,392,1
US_9077,BK_6440,SH_524,15-07-2024 22:59,3,Completed,Brendan Howard,BrendanHoward@gmail.com,9522666864,23-07-2001,Net Banking,Success,15-07-2024 22:59,MV_6411,TH_205,SC_317,17-11-2023,10:45:00,208.5,86,Meeting radio American,Comedy,Kannada,533,1
US_6149,BK_6441,SH_9730,26-03-2025 02:39,4,Completed,Michael Spencer,MichaelSpencer@gmail.com,7572588486,14-09-1960,Debit Card,Success,26-03-2025 02:39,MV_7720,TH_336,SC_384,13-12-2024,22:15:00,288.82,187,Region their,Sci-Fi,Telugu,279,3
US_6873,BK_6442,SH_9147,06-09-2024 08:43,4,Completed,Jamie Galloway,JamieGalloway@gmail.com,9343687085,19-03-1996,Debit Card,Success,06-09-2024 08:43,MV_4263,TH_126,SC_956,27-11-2023,20:00:00,222.41,86,Down whole,Drama,Bengali,480,2
US_6184,BK_6443,SH_1971,15-11-2024 20:16,1,Completed,Rachel Norris,RachelNorris@gmail.com,9051723665,09-06-1996,Debit Card,Success,15-11-2024 20:16,MV_7490,TH_110,SC_687,27-04-2023,18:15:00,373.96,86,Wait win story,Sci-Fi,Telugu,239,2
US_5172,BK_6444,SH_3478,30-03-2024 01:26,2,Completed,Nancy Lee,NancyLee@gmail.com,7523359652,17-09-1954,UPI,Failed,30-03-2024 01:26,MV_8131,TH_193,SC_192,09-12-2025,11:15:00,177.78,165,Alone full,Thriller,Malayalam,619,2
US_1589,BK_6445,SH_574,05-05-2025 06:24,3,Completed,Andrea Ho,AndreaHo@gmail.com,7610905343,16-11-1992,Credit Card,Success,05-05-2025 06:24,MV_9150,TH_290,SC_735,20-07-2025,19:00:00,414.54,135,Suffer each manage,Thriller,Tamil,239,3
US_7815,BK_6446,SH_8457,07-08-2024 13:58,2,Completed,Alexandra Lyons,AlexandraLyons@gmail.com,7115181612,16-08-1959,Credit Card,Failed,07-08-2024 13:58,MV_1824,TH_60,SC_550,13-11-2024,21:15:00,230.6,195,Far sea scientist,Sci-Fi,English,510,1
US_9475,BK_6447,SH_3485,21-03-2025 12:17,2,Completed,Joshua Rice,JoshuaRice@gmail.com,9332262788,27-05-1981,Debit Card,Success,21-03-2025 12:17,MV_738,TH_90,SC_183,26-05-2025,15:00:00,228.93,160,Federal man,Romance,Tamil,267,2
US_111,BK_6448,SH_1529,25-05-2024 02:27,1,Completed,Richard Rodriguez,RichardRodriguez@gmail.com,9960616947,09-01-2003,UPI,Success,25-05-2024 02:27,MV_8830,TH_268,SC_394,12-08-2024,17:15:00,369.16,162,About they note,Romance,English,212,3
US_2085,BK_6449,SH_5298,30-03-2025 20:01,1,Completed,Mr. Scott Miller,Mr.Scott@gmail.com,8353562360,17-10-1968,Debit Card,Success,30-03-2025 20:01,MV_5011,TH_225,SC_963,22-08-2023,20:45:00,327.92,150,International century music,Thriller,Bengali,275,1
US_6788,BK_6450,SH_2097,05-05-2025 19:27,1,Pending,Benjamin Hines,BenjaminHines@gmail.com,7953598242,28-06-1991,Wallet,Success,05-05-2025 19:27,MV_2405,TH_285,SC_915,17-07-2024,22:00:00,163.05,51,Traditional interest reason,Drama,English,86,3
US_5569,BK_6451,SH_588,24-01-2025 06:51,1,Failed,Brett Maxwell,BrettMaxwell@gmail.com,9544704052,19-12-2006,UPI,Success,24-01-2025 06:51,MV_7731,TH_63,SC_510,18-04-2025,17:15:00,474.64,66,It different enough state,Action,Hindi,340,2
US_4791,BK_6452,SH_3967,20-11-2025 17:48,2,Completed,Julia Maldonado,JuliaMaldonado@gmail.com,7485257866,11-11-1977,Net Banking,Success,20-11-2025 17:48,MV_6373,TH_44,SC_953,22-01-2024,15:45:00,329.1,68,Ever small,Sci-Fi,Hindi,40,3
US_5243,BK_6453,SH_9581,09-09-2024 03:19,4,Completed,Tamara Gonzales,TamaraGonzales@gmail.com,9297786086,22-07-1987,Wallet,Success,09-09-2024 03:19,MV_1455,TH_500,SC_242,18-12-2025,10:45:00,428.67,112,Above someone something,Drama,Bengali,18,2
US_2182,BK_6454,SH_1617,08-01-2024 09:31,4,Completed,Trevor James,TrevorJames@gmail.com,9832098164,09-11-2006,Net Banking,Success,08-01-2024 09:31,MV_8384,TH_122,SC_84,17-07-2025,14:00:00,188.34,113,Man evidence woman,Comedy,Hindi,722,1
US_5756,BK_6455,SH_2030,13-10-2024 16:54,2,Completed,Allison Rice,AllisonRice@gmail.com,9247184152,11-02-1972,Debit Card,Success,13-10-2024 16:54,MV_8586,TH_67,SC_862,20-08-2023,12:45:00,257.25,72,Exactly turn traditional,Sci-Fi,Kannada,443,2
US_9312,BK_6456,SH_7134,02-03-2025 09:26,3,Completed,Samuel Phillips,SamuelPhillips@gmail.com,9022903377,03-12-1994,Debit Card,Success,02-03-2025 09:26,MV_5622,TH_417,SC_249,19-01-2024,15:45:00,357.79,150,Everyone affect,Comedy,Malayalam,72,2
US_8755,BK_6457,SH_1219,14-05-2024 07:59,4,Completed,Ronald Mckenzie,RonaldMckenzie@gmail.com,9996235064,26-09-1997,Net Banking,Success,14-05-2024 07:59,MV_4976,TH_434,SC_543,27-02-2025,17:00:00,480,109,Crime,Thriller,Malayalam,595,1
US_4943,BK_6458,SH_2958,06-11-2024 04:43,4,Completed,Ryan Waters,RyanWaters@gmail.com,7199498004,19-11-1993,UPI,Failed,06-11-2024 04:43,MV_1032,TH_415,SC_138,21-08-2025,16:45:00,159.99,109,Enjoy task television,Sci-Fi,Malayalam,1,3
US_1376,BK_6459,SH_2393,12-12-2024 09:07,1,Completed,Kenneth Brown,KennethBrown@gmail.com,7710854418,13-09-1967,Debit Card,Success,12-12-2024 09:07,MV_1849,TH_158,SC_677,28-05-2023,18:45:00,183.25,108,Itself deal daughter,Drama,Bengali,383,1
US_7518,BK_6460,SH_7990,29-07-2024 14:44,4,Failed,William Hansen,WilliamHansen@gmail.com,8725576503,09-12-2003,Credit Card,Success,29-07-2024 14:44,MV_7115,TH_360,SC_935,09-03-2025,12:15:00,452.77,148,Entire minute,Sci-Fi,Hindi,519,1
US_3416,BK_6461,SH_7782,23-06-2024 09:54,2,Completed,Jill Reynolds,JillReynolds@gmail.com,9854933475,12-03-1994,Debit Card,Success,23-06-2024 09:54,MV_132,TH_282,SC_175,09-08-2024,16:45:00,226.39,189,Around sound,Thriller,Malayalam,555,1
US_3379,BK_6462,SH_6618,01-01-2024 17:29,3,Completed,David Mitchell,DavidMitchell@gmail.com,9802097801,21-09-1954,Debit Card,Success,01-01-2024 17:29,MV_6162,TH_336,SC_681,21-04-2025,21:45:00,164.72,66,See recently nation,Horror,Hindi,729,1
US_4064,BK_6463,SH_4222,17-11-2025 21:59,3,Completed,Michael Perry,MichaelPerry@gmail.com,9821682930,18-05-1961,Credit Card,Success,17-11-2025 21:59,MV_4537,TH_329,SC_207,13-07-2025,17:00:00,287.63,156,Attack technology,Action,Kannada,14,2
US_5961,BK_6464,SH_6721,22-12-2025 02:32,1,Pending,Randy Jones,RandyJones@gmail.com,8720741168,07-08-1986,Debit Card,Success,22-12-2025 02:32,MV_7881,TH_124,SC_881,24-09-2023,14:15:00,487.32,64,East,Horror,Malayalam,8,2
US_9095,BK_6465,SH_841,27-03-2025 20:53,4,Completed,David Scott,DavidScott@gmail.com,8476712851,06-01-1963,Wallet,Success,27-03-2025 20:53,MV_4901,TH_356,SC_545,19-05-2023,15:30:00,384.38,103,Ahead her lay beyond,Drama,Telugu,278,1
US_3986,BK_6466,SH_7808,31-10-2024 21:13,1,Completed,Betty Pollard,BettyPollard@gmail.com,7927217528,28-10-1956,Wallet,Success,31-10-2024 21:13,MV_2755,TH_124,SC_772,24-08-2023,13:30:00,305.63,127,Choice watch,Drama,Hindi,34,3
US_5276,BK_6467,SH_5555,28-02-2025 08:29,4,Completed,Lori Davis,LoriDavis@gmail.com,7307311730,05-04-1990,UPI,Success,28-02-2025 08:29,MV_2653,TH_166,SC_725,22-06-2024,12:00:00,497.94,146,Wear partner daughter,Comedy,Tamil,275,3
US_1428,BK_6468,SH_5803,09-01-2024 22:37,4,Failed,John Smith,JohnSmith@gmail.com,7529328640,23-06-1996,Credit Card,Success,09-01-2024 22:37,MV_8774,TH_237,SC_916,20-05-2023,19:00:00,201.55,122,For rise,Drama,Malayalam,53,2
US_6183,BK_6469,SH_8380,23-05-2024 11:35,3,Completed,Gloria Lynch,GloriaLynch@gmail.com,8938116280,07-05-1975,Credit Card,Success,23-05-2024 11:35,MV_7834,TH_401,SC_165,27-11-2025,14:15:00,364.09,120,End two,Comedy,Malayalam,415,4
US_3151,BK_6470,SH_6065,23-10-2025 10:33,2,Completed,Kyle Gross,KyleGross@gmail.com,8280417192,29-11-2006,UPI,Success,23-10-2025 10:33,MV_4883,TH_297,SC_581,02-09-2023,13:00:00,275.44,194,Stuff even,Drama,Bengali,68,4
US_3487,BK_6471,SH_3537,12-01-2025 15:27,2,Completed,Jennifer Smith,JenniferSmith@gmail.com,7823821091,11-07-1998,Credit Card,Refunded,12-01-2025 15:27,MV_6724,TH_47,SC_776,25-01-2024,13:15:00,151.84,82,Century class out,Horror,Telugu,352,2
US_2950,BK_6472,SH_4918,08-04-2025 00:26,4,Completed,Michele Davis,MicheleDavis@gmail.com,9889012470,17-04-1966,Wallet,Success,08-04-2025 00:26,MV_12,TH_332,SC_140,18-04-2023,12:15:00,158.71,135,Parent might thank child,Romance,Hindi,266,2
US_6408,BK_6473,SH_6614,04-05-2025 06:10,1,Completed,Raymond Clements,RaymondClements@gmail.com,8944335799,06-08-1994,Debit Card,Success,04-05-2025 06:10,MV_6922,TH_389,SC_863,30-09-2023,17:15:00,167.25,161,Myself office high,Romance,Telugu,240,2
US_8675,BK_6474,SH_3380,19-02-2024 03:38,3,Completed,Steven Barker II,StevenBarker@gmail.com,9976219219,13-10-2000,Credit Card,Success,19-02-2024 03:38,MV_4632,TH_176,SC_440,08-01-2024,12:00:00,185.71,126,Might go reflect,Drama,Kannada,680,1
US_1423,BK_6475,SH_6383,16-02-2025 03:49,2,Completed,Kristy Mills,KristyMills@gmail.com,8472015062,11-01-1976,Credit Card,Success,16-02-2025 03:49,MV_9558,TH_282,SC_541,22-03-2024,19:30:00,219.71,103,Term read,Drama,Telugu,211,3
US_2943,BK_6476,SH_379,08-01-2024 23:49,1,Completed,Nicole Parker,NicoleParker@gmail.com,9892428844,08-08-1965,Wallet,Success,08-01-2024 23:49,MV_3679,TH_128,SC_343,15-04-2025,21:30:00,360.19,95,Pretty house still,Romance,Hindi,222,2
US_8591,BK_6477,SH_6137,02-01-2025 11:57,1,Pending,Dr. Zachary Peterson DDS,Dr.Zachary@gmail.com,7903128909,31-05-1977,Debit Card,Success,02-01-2025 11:57,MV_6192,TH_408,SC_158,23-08-2023,11:30:00,173.36,53,Town mission,Thriller,Tamil,362,2
US_3594,BK_6478,SH_1319,21-09-2025 18:01,4,Completed,Raymond Finley,RaymondFinley@gmail.com,7227622862,06-05-1985,Net Banking,Refunded,21-09-2025 18:01,MV_548,TH_408,SC_341,26-04-2025,15:00:00,458.98,148,We,Romance,Kannada,100,1
US_7571,BK_6479,SH_9039,17-10-2024 20:15,3,Completed,Amber Ray,AmberRay@gmail.com,9076035907,12-02-1974,Credit Card,Success,17-10-2024 20:15,MV_6437,TH_377,SC_318,28-07-2023,17:30:00,208.19,145,Garden reflect wife computer,Horror,Hindi,439,1
